release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit,Seasons,Adventure,,Thriller,Fantasy,History,Comedy,Western,Action,War,Sport,Crime,Horror,Musical,Drama,Music,Animation,Mystery,Biography,Family,Sci-Fi,Romance
2012-03-30,WrathoftheTitans,150000000,83670083,"Action,Adventure,Fantasy",WB,221600000,55.78005533333334,-66329917,Spring,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-11,DarkShadows,150000000,79727149,"Comedy,Fantasy,Horror",WB,165800000,53.15143266666666,-70272851,Spring,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-06-28,WhiteHouseDown,150000000,73103784,"Action,Drama,Thriller",Sony,132300000,48.735856,-76896216,Summer,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-02-12,TheWolfman,150000000,62189884,,Uni.,77800000,41.45992266666666,-87810116,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,TheGreatWall,150000000,45157105,"Action,Adventure,Fantasy",Uni.,289400000,30.104736666666664,-104842895,Winter,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,Pan,150000000,35088320,,WB,93300000,23.39221333333333,-114911680,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,MarsNeedsMoms,150000000,21392758,,BV,17600000,14.261838666666668,-128607242,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-08,Madagascar3EuropesMostWanted,145000000,216391482,"Adventure,Animation,Comedy",P/DW,530500000,149.2355048275862,71391482,Summer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-12-16,MissionImpossibleâGhostProtocol,145000000,209397903,,,,144.41234689655172,64397903,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-13,HowtoTrainYourDragon2,145000000,177002924,"Action,Adventure,Animation",Fox,444500000,122.0709820689655,32002924,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-07,MrPeabodySherman,145000000,111506430,,Fox,164200000,76.90098620689655,-33493570,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21,RiseoftheGuardians,145000000,103412758,"Action,Adventure,Animation",P/DW,203500000,71.31914344827584,-41587242,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-15,Ghostbusters,144000000,128350574,"Action,Comedy,Fantasy",,,89.13234305555555,-15649426,Summer,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-22,CaptainAmericaTheFirstAvenger,140000000,176654505,"Action,Adventure,Sci-Fi",Par.,193900000,126.18178928571429,36654505,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-29,KungFuPanda3,140000000,143528619,"Action,Adventure,Animation",Fox,377600000,102.52044214285714,3528619,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-27,GIJoeRetaliation,140000000,122523060,"Action,Adventure,Sci-Fi",Par.,253200000,87.51647142857144,-17476940,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-12,ExodusGodsandKings,140000000,65014513,"Action,Adventure,Drama",Fox,203200000,46.43893785714286,-74985487,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-07-01,TheBFG,140000000,55483770,,BV,127900000,39.63126428571429,-84516230,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,GodsofEgypt,140000000,31153464,,LG/S,119500000,22.252474285714282,-108846536,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-16,TheTwilightSagaBreakingDawnPart2,136200000,292324737,"Adventure,Drama,Fantasy",LG/S,537400000,214.62902863436128,156124737,Autumn,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-03-22,TheCroods,135000000,187168425,"Action,Adventure,Animation",Fox,400000000,138.6432777777778,52168425,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-12-25,TheRevenant,135000000,183637894,"Action,Adventure,Biography",Fox,349300000,136.02806962962964,48637894,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-04,Rango,135000000,123477607,"Adventure,Animation,Comedy",Par.,122200000,91.46489407407408,-11522393,Spring,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-17,Turbo,135000000,83028130,,Fox,199500000,61.50231851851851,-51971870,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03,TeenageMutantNinjaTurtlesOutoftheShadows,135000000,82051601,,Par.,163600000,60.7789637037037,-52948399,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-18,HappyFeetTwo,135000000,64006466,,WB,86400000,47.41219703703703,-70993534,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-02,TheNutcrackerandtheFourRealms,132900000,54858851,,BV,119100000,41.278292701279156,-78041149,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-26,PenguinsofMadagascar,132000000,83350911,,Fox,289700000,63.14462954545454,-48649089,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-22,TheHungerGamesCatchingFire,130000000,424668047,"Action,Adventure,Sci-Fi",LGF,440300000,326.66772846153845,294668047,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-07-06,AntManandtheWasp,130000000,216648740,,BV,406000000,166.65287692307692,86648740,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,AntMan,130000000,180202163,"Action,Adventure,Comedy",BV,339100000,138.61704846153847,50202163,Summer,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Home,130000000,177397510,,,,136.4596230769231,47397510,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,MaryPoppinsReturns,130000000,171958438,,BV,177600000,132.27572153846154,41958438,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,PussinBoots,130000000,149260504,"Action,Adventure,Animation",P/DW,405700000,114.81577230769231,19260504,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-11-05,Megamind,130000000,148415853,"Action,Animation,Comedy",P/DW,173500000,114.16604076923076,18415853,Autumn,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-11,Rio2,130000000,131538435,,Fox,368600000,101.18341153846151,1538435,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-23,Salt,130000000,118311368,"Action,Mystery,Thriller",Sony,175200000,91.0087446153846,-11688632,Summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-28,Noah,130000000,101200044,"Action,Adventure,Drama",Par.,261399999,77.8461876923077,-28799956,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-12-21,TheAdventuresofTintin,130000000,77591831,"Action,Adventure,Animation",Par.,296400000,59.686023846153844,-52408169,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-05-31,AfterEarth,130000000,60522097,"Action,Adventure,Drama",Sony,183300000,46.55545923076922,-69477903,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-07-19,RIPD,130000000,33618855,"Action,Adventure,Comedy",Uni.,44700000,25.86065769230769,-96381145,Summer,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-18,TheTwilightSagaBreakingDawnPart1,127500000,281287133,"Adventure,Drama,Fantasy",Sum.,430900000,220.6173592156863,153787133,Autumn,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-03,Logan,127000000,226277068,"Action,Drama,Sci-Fi",,,178.17091968503937,99277068,Spring,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2014-12-19,NightattheMuseumSecretoftheTomb,127000000,113746621,,Fox,249500000,89.564268503937,-13253379,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-15,HarryPotterandtheDeathlyHallowsPartII,125000000,381193157,"Adventure,Drama,Fantasy",WB,,304.9545256,256193157,Summer,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-11-21,TheHungerGamesMockingjayPart1,125000000,337135885,"Action,Adventure,Sci-Fi",LGF,418200000,269.708708,212135885,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-11-19,HarryPotterandtheDeathlyHallowsPartI,125000000,296131568,"Adventure,Drama,Fantasy",WB,,236.9052544,171131568,Autumn,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-29,FastFive,125000000,210031325,"Action,Crime,Thriller",Uni.,416300000,168.02506,85031325,Spring,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-08-08,TeenageMutantNinjaTurtles,125000000,191204754,"Action,Adventure,Comedy",,,152.9638032,66204754,Summer,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-16,SherlockHolmesAGameofShadows,125000000,186848418,"Action,Adventure,Crime",WB,358600000,149.47873439999995,61848418,Winter,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-31,TheBossBaby,125000000,175003033,,Fox,353000000,140.0024264,50003033,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,ClashoftheTitans,125000000,163214888,"Action,Adventure,Fantasy",,,130.5719104,38214888,Spring,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-04,Trolls,125000000,153707064,,Fox,193200000,122.96565120000001,28707064,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-08,Prometheus,125000000,126477084,"Adventure,Mystery,Sci-Fi",Fox,276900000,101.1816672,1477084,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2012-08-10,TheBourneLegacy,125000000,113203870,"Action,Adventure,Thriller",Uni.,162900000,90.563096,-11796130,Summer,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-13,Skyscraper,125000000,68420120,,Uni.,236400000,54.736095999999996,-56579880,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-03,TotalRecall,125000000,58877969,"Action,Adventure,Mystery",,,47.1023752,-66122031,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-21,AssassinâsCreed,125000000,54647948,,,,43.7183584,-70352052,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,MonsterTrucks,125000000,33370166,,Par.,31100000,26.696132799999997,-91629834,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-29,JasonBourne,120000000,162192920,"Action,Thriller",Uni.,253100000,135.1607666666667,42192920,Summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21,LifeofPi,120000000,124987022,"Adventure,Drama,Fantasy",Fox,484000000,104.15585166666668,4987022,Autumn,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-13,Rampage,120000000,101028233,,,,84.19019416666667,-18971767,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-09,Elysium,120000000,93050117,"Action,Drama,Sci-Fi",TriS,193100000,77.54176416666667,-26949883,Summer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-04-19,Oblivion,120000000,89107235,"Action,Adventure,Sci-Fi",Uni.,197100000,74.25602916666666,-30892765,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-24,PowerRangers,120000000,85364450,,,,71.13704166666666,-34635550,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-12,RoboCop,120000000,58607007,"Action,Crime,Sci-Fi",,,48.8391725,-61392993,Winter,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2015-08-07,FantasticFour,120000000,56117548,"Action,Adventure,Drama",Fox,111900000,46.76462333333333,-63882452,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-12-17,HowDoYouKnow,120000000,30212620,,Sony,18500000,25.177183333333332,-89787380,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-23,KnightandDay,117000000,76423035,"Action,Adventure,Comedy",,,65.31883333333333,-40576965,Summer,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,Venom,116000000,213511408,,,,184.06155862068962,97511408,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-26,TheWolverine,115000000,132556852,"Action,Adventure,Sci-Fi",Fox,282300000,115.26682782608695,17556852,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-04-22,TheHuntsmanWinterâsWar,115000000,48003015,,,,41.74175217391304,-66996985,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-25,GulliversTravels,112000000,42779261,,Fox,194600000,38.19576875,-69220739,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,Ferdinand,111000000,84410380,,Fox,211700000,76.04538738738741,-26589620,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-18,Deadpool2,110000000,324591735,,Fox,460500000,295.08339545454544,214591735,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-04,Gravity,110000000,274092705,"Drama,Sci-Fi,Thriller",WB,449100000,249.17518636363639,164092705,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-05-29,SanAndreas,110000000,155190832,"Action,Adventure,Drama",WB (NL),318800000,141.08257454545455,45190832,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-07-29,TheSmurfs,110000000,142614158,,Sony,421100000,129.64923454545453,32614158,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,TheDivergentSeriesInsurgent,110000000,130179072,,LG/S,167100000,118.34461090909092,20179072,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-07,300RiseofanEmpire,110000000,106580051,"Action,Fantasy,War",,,96.89095545454546,-3419949,Spring,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,Passengers,110000000,100014699,"Drama,Romance,Sci-Fi",,,90.92245363636364,-9985301,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011-01-14,TheGreenHornet,110000000,98780042,"Action,Comedy,Crime",Sony,129000000,89.80003818181818,-11219958,Winter,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-09-30,MissPeregrineâsHomeforPeculiarChildren,110000000,87242834,,,,79.31166727272728,-22757166,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,RealSteel,110000000,85463309,"Action,Drama,Family",BV,213800000,77.69391727272728,-24536691,Autumn,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2010-06-11,TheATeam,110000000,77222099,"Action,Adventure,Thriller",Fox,100000000,70.20190818181818,-32777901,Summer,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-31,TheSmurfs2,110000000,71017784,,Sony,276500000,64.56162181818182,-38982216,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-18,TheDivergentSeriesAllegiant,110000000,66184051,,LG/S,113100000,60.16731909090909,-43815949,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,EndersGame,110000000,61737191,"Action,Adventure,Fantasy",LG/S,63800000,56.12471909090909,-48262809,Autumn,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,GhostintheShell,110000000,40563557,"Action,Drama,Sci-Fi",,,36.87596090909091,-69436443,Spring,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-10-02,TheMartian,108000000,228433663,"Adventure,Drama,Sci-Fi",Fox,401700000,211.51265092592598,120433663,Autumn,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-11-23,Allied,106000000,40098064,"Action,Drama,Romance",Par.,79400000,37.828362264150954,-65901936,Autumn,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-07-22,IceAgeCollisionCourse,105000000,64063008,,Fox,344500000,61.012388571428566,-40936992,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,KingsmanTheGoldenCircle,104000000,100234838,"Action,Adventure,Comedy",Fox,310700000,96.37965192307692,-3765162,Autumn,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-23,TheHangover3,103000000,112200072,,,,108.93210873786407,9200072,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,AWrinkleinTime,103000000,100478608,,BV,32200000,97.55204660194174,-2521392,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,Bumblebee,102000000,127195589,,Par.,340800000,124.70155784313722,25195589,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-26,CloudAtlas,102000000,27108272,"Action,Drama,Mystery",WB,103400000,26.576737254901964,-74891728,Autumn,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2012-12-25,DjangoUnchained,100000000,162805434,"Drama,Western",Wein.,262600000,162.80543400000002,62805434,Winter,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010-12-22,LittleFockers,100000000,148438600,,Uni.,162200000,148.4386,48438600,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-06,TheOtherGuys,100000000,119219978,"Action,Comedy,Crime",Sony,51200000,119.219978,19219978,Summer,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-12-25,TheWolfofWallStreet,100000000,116900694,"Biography,Crime,Drama",Par.,275100000,116.900694,16900694,Winter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2013-05-24,Epic,100000000,107518682,,Fox,160900000,107.518682,7518682,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-17,TheExpendables2,100000000,85028192,"Action,Adventure,Thriller",LGF,229900000,85.028192,-14971808,Summer,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,Hercules,100000000,72688614,"Action,Adventure,Fantasy",,,72.688614,-27311386,Summer,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-10,TheTourist,100000000,67631157,"Action,Adventure,Thriller",Sony,210700000,67.631157,-32368843,Winter,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-24,LegendoftheGuardiansTheOwlsofGaHoole,100000000,55675313,,WB,84400000,55.675313,-44324687,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-15,TheExpendables3,100000000,39322544,"Action,Adventure,Thriller",LGF,175300000,39.322544,-60677456,Summer,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,GreenZone,100000000,35497337,"Action,Drama,Thriller",Uni.,59800000,35.497337,-64502663,Spring,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-10-20,Geostorm,100000000,33700160,,WB,187900000,33.700160000000004,-66299840,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-25,PointBreak,100000000,28782481,,,,28.782481,-71217519,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,IntheHeartoftheSea,100000000,25020758,"Action,Adventure,Biography",WB,68900000,25.020758,-74979242,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-18,Transcendence,100000000,23022309,"Action,Drama,Sci-Fi",WB,80000000,23.022309,-76977691,Spring,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2018-12-14,MortalEngines,100000000,15951040,,Uni.,67700000,15.95104,-84048960,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-20,JinlÃ­ngshÃ­sanchai,100000000,311434,,,,0.311434,-99688566,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06,ThePeanutsMovie,99000000,130178411,,Fox,116100000,131.49334444444446,31178411,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-21,RobinHood,99000000,30824628,"Action,Adventure,Drama",Uni.,216400000,31.13598787878788,-68175372,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-05-19,AlienCovenant,97000000,74262031,"Horror,Sci-Fi,Thriller",Fox,166600000,76.55879484536081,-22737969,Spring,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015-03-13,Cinderella,95000000,201151353,"Drama,Family,Fantasy",,,211.7382663157895,106151353,Spring,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-07-13,IceAgeContinentalDrift,95000000,161321843,"Adventure,Animation,Comedy",Fox,715900000,169.81246631578952,66321843,Summer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-05-27,SexandtheCity2,95000000,95347692,,WB (NL),193000000,100.36599157894736,347692,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-12,PercyJacksontheOlympiansTheLightningThief,95000000,88768303,"Adventure,Family,Fantasy",,,93.44031894736841,-6231697,Winter,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-10,TheCampaign,95000000,86907746,Comedy,WB,18000000,91.48183789473684,-8092254,Summer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-12,Unstoppable,95000000,81562942,"Action,Thriller",Fox,86200000,85.85572842105263,-13437058,Autumn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-19,BenHur,95000000,26410477,,,,27.800502105263163,-68589523,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-06,SeventhSon,95000000,17725785,,Uni.,97000000,18.658721052631577,-77274215,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,KingsmanTheSecretService,94000000,128261724,"Action,Adventure,Comedy",Fox,286100000,136.44864255319152,34261724,Winter,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-05,RiseofthePlanetoftheApes,93000000,176760185,"Action,Drama,Sci-Fi",Fox,305000000,190.06471505376342,83760185,Summer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2013-02-14,AGoodDaytoDieHard,92000000,67349198,"Action,Thriller",Fox,237300000,73.20565,-24650802,Winter,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-25,TheSecretLifeofWalterMitty,91000000,58236838,"Adventure,Comedy,Drama",Fox,129900000,63.996525274725286,-32763162,Winter,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-12-20,JumanjiWelcometotheJungle,90000000,404508916,"Action,Adventure,Comedy",Sony,557600000,449.4543511111111,314508916,Winter,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,SpiderManIntoTheSpiderVerse3D,90000000,190173195,"Action,Adventure,Sci-Fi",Sony,,211.30355,100173195,Winter,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-15,Rio,90000000,143619809,"Adventure,Animation,Comedy",Fox,341000000,159.57756555555557,53619809,Spring,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-12-20,TheGirlwiththeDragonTattoo,90000000,102515793,"Crime,Drama,Mystery",MBox,94300000,113.90643666666666,12515793,Winter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2016-09-23,TheMagnificentSeven,90000000,93432655,"Action,Adventure,Western",,,103.81406111111113,3432655,Autumn,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18,AlvinandtheChipmunksTheRoadChip,90000000,85886987,,Fox,148900000,95.42998555555555,-4113013,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,Pixels,90000000,78765986,"Action,Comedy,Sci-Fi",Sony,166100000,87.51776222222222,-11234014,Summer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-08-07,PercyJacksonSeaofMonsters,90000000,68559554,"Adventure,Family,Fantasy",Fox,131300000,76.17728222222222,-21440446,Summer,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-06-10,NowYouSeeMe2,90000000,65075540,"Action,Adventure,Comedy",LG/S,269800000,72.30615555555555,-24924460,Summer,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,TombRaider,90000000,58250803,,WB,216400000,64.72311444444443,-31749197,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
